FileName	PredictedText
ban_00779_00483309914	দুঃখিত আপনার এলার্ম এর সময় টা কি
ban_01232_01379834277	কফকো চীনের রাষ্ট্রীয় মালিকানাধীন খাদ্য প্রক্রিয়াকরণ কোম্পানি
ban_00779_02039001614	খালেদা জিয়া 15 ই আগস্ট হাজার 945 সালে জন্মগ্রহণ করেন
ban_00779_00172826617	বেলারুশের রাজধানী
ban_02194_01164271274	আজ সিলেটে বাতাসের গতিবেগ এর পূর্বাভাস
ban_03042_00102276218	ফজলে হাসান আবেদ হাজার 936 সালের 27 এপ্রিল হবিগঞ্জ জেলার বানিয়াচং জন্মগ্রহণ করেন
ban_01701_00020698845	এইগুলো উইলিয়াম শেক্সপিয়ারের নাটক
ban_00737_00182974027	মোহাম্মদ ইউনুস ক্ষুদ্রঋণ ধারণার প্রবর্তক
ban_03042_01098782878	ময়েজউদ্দীন রোড পাঁচদোনা ঘোরাশাল তে অকস্মাত্ বামদিক ধরুন
ban_00737_01172918341	নিম্নে 2 ডিগ্রি সেলসিয়াস
ban_00779_00685634196	বাংলাদেশ কানাডার খেলা নভেম্বরের 7 তারিখ বিকাল 4 টায় অনুষ্ঠিত হবে
ban_03042_00575347215	জেএফকে থেকে এলেক্সের ইউনাইটেড এয়ারলাইন্স ফ্লাইট 1472 কাল দুপুর তিনটায় ছাড়বে
ban_01232_01981333695	এখানে তিন গোয়েন্দা সিরিজের বইগুলো আছে
ban_02194_00692253056	কেডি ডিআইটি জাপানি টেলিযোগাযোগ অপারেটর
ban_00779_01665652521	এয়ারেন নাউরুর রাজধানী
ban_02194_02122713483	এখন ক্ষেতলালে তাপমাত্রা 34 ডিগ্রি সেলসিয়াস
ban_00779_01516973033	শুধু পুনরাবৃত্তি দিনগুলো বলুন যেমন প্রতি মঙ্গলবার
ban_03042_00229495437	বরিশাল পিরোজপুর মহাসড়ক থাকতে অকস্মাত্ ডানদিক ধরুন
ban_00737_00815322366	ধানমন্ডি ক্লাব ভবনের পেছনে রয়েছে
ban_03042_01419746417	হুমায়ূন আহমেদ হাজার 948 খ্রিস্টাব্দে 13 ই নভেম্বর তৎকালীন পূর্ব পাকিস্তানে ময়মনসিংহ জেলার অন্তর্গত নেত্রকোনার কেন্দুয়া কুতুবপুরে জন্মগ্রহণ করেন
ban_02194_00982065164	এটি পাঠান বা বাতিল বলুন অথবা টেক্সট সম্পাদনা করতে স্পর্শ করুন
ban_02194_00630696543	প্রকৌশল খাতের কোম্পানি আজিজ পাইপস চলতি হিসাব বছরের অর্ধবার্ষিকে লোকসানের সম্মুখীন হয়েছে
ban_00779_00435929786	রুবেল 5 উইকেট অর্জন করেছেন
ban_00737_01258042369	পরবর্তী সূর্যাস্ত 23 যুনে
ban_00737_00973478960	এখানে ডক্টর ফুল্ল কংস দেয়া হলো
ban_02194_01927000994	মুহাম্মদ জাফর ইকবাল বর্তমানে শাহজালাল বিজ্ঞান ও প্রযুক্তি বিশ্ববিদ্যালয় তড়িৎকৌশল বিভাগের প্রধান
ban_00737_01112776839	2011 সালের জানুয়ারি থেকে শেভরন ওয়াশিংটন তদবিরে প্রায় 15 মিলিয়ন ডলার অনুদান দিয়েছে
ban_00737_00844444384	এই দিনগুলোতে অস্থির সূর্যোদয় হয়নি
ban_00737_00091811569	কোন ফোন নাম্বার
ban_03042_02038055530	সেন্ট জনস অ্যান্টিগুয়া ও বার্বুডা রাজধানী
ban_00737_01089760442	নিউ ইয়র্কে আগামী সোমবার এই সপ্তাহের বৃষ্টিপাত
ban_01232_01119000916	বাসা
ban_00737_00900416809	রাজশাহী কুষ্টিয়া মহাসড়ক একসাথে চলতে থাকুন
ban_01701_01188355727	শেখ মুজিবুর রহমানের মায়ের নাম সায়রা খাতুন
ban_03042_00144563262	কেয়া পরিবহন পরিবহন খাতে বিনিয়োগ শুরু করেছে
ban_03042_00658752297	বিশ্বকাপ কোয়ার্টার ফাইনালে মেক্সিকো ক্যামেরুন এর দ্বারা বাদ পড়েছিল
ban_03042_00577898996	ইন্ডিয়ান অয়েল একটি ভারতীয় তেল পরিশোধন কম্পানি
ban_01232_01708865920	ফুলপুর ময়মনসিংহ মহাসড়ক পর্যন্ত সোজা চলুন
ban_00779_01825224765	গৃহ ব্রিজ পাঁচটি সেফটি অর্জন করেছেন
ban_00779_00540388433	চৌমাথায় প্রথম প্রস্থান ধরুন এবং ঢাকা-সিলেট মহাসড়কে থাকুন
ban_00737_02113944976	আমস্টারডাম নেদারল্যান্ডস এর রাজধানী
